order_id,user_id,age,gender,city,product,category,quantity,price,payment_mode,order_status,rating,discount,order_month,delivery_days,total
11324,144,34,Male,Lucknow,Mobile,Accessories,2,26754,Card,Cancelled,5.0,11,Aug,5,47622.12
11325,424,35,Female,Delhi,Mobile,Electronics,2,69933,COD,Delivered,3.0,24,Jan,3,106298.16
11326,19,58,Male,Bangalore,Headphones,Accessories,1,57610,Card,Delivered,3.0,9,May,5,52425.1
11327,18,27,Male,Bangalore,Laptop,Accessories,1,57753,Card,Returned,5.0,13,Jul,9,50245.11
11328,769,27,Male,Lucknow,Watch,Electronics,1,20470,Card,Returned,1.0,26,Oct,2,15147.8
11329,590,24,Male,Pune,Headphones,Electronics,1,4294,Card,Returned,5.0,11,Jun,6,3821.66
11330,371,55,Female,Pune,Mobile,Accessories,1,29684,Card,Cancelled,3.0138855638017716,20,Nov,8,23747.2
11331,175,44,Male,Delhi,Mobile,Electronics,3,38865,Card,Delivered,1.0,19,Dec,3,94441.95000000001
11332,194,50,Male,Pune,Mobile,Electronics,3,31717,UPI,Delivered,2.0,24,Jan,2,72314.76
11333,502,18,Female,Pune,Watch,Electronics,4,5551,COD,Delivered,4.0,3,Oct,1,21537.88
11334,113,51,Female,Pune,Watch,Electronics,3,13375,COD,Returned,4.0,18,Jun,1,32902.5
11335,114,21,Female,Mumbai,Watch,Accessories,2,20492,Card,Cancelled,5.0,28,Apr,4,29508.48
11336,222,34,Male,Delhi,Tablet,Electronics,3,52162,Card,Returned,3.0,6,Mar,6,147096.84
11337,678,21,Female,Lucknow,Laptop,Accessories,2,58975,Card,Returned,5.0,20,Apr,7,94360.0
11338,644,43,Male,Pune,Mobile,Accessories,3,31574,COD,Cancelled,3.0,0,Aug,8,94722.0
11339,264,21,Male,Mumbai,Mobile,Electronics,1,68552,COD,Cancelled,5.0,7,Nov,8,63753.35999999999
11340,55,18,Female,Pune,Tablet,Electronics,3,23122,Card,Returned,5.0,10,Jun,1,62429.4
11341,643,24,Female,Mumbai,Mobile,Electronics,4,67515,COD,Cancelled,4.0,0,Sep,8,270060.0
11342,800,47,Female,Delhi,Mobile,Electronics,1,41482,Card,Returned,3.0138855638017716,24,May,1,31526.32
11343,778,26,Male,Pune,Watch,Accessories,1,59569,Card,Delivered,3.0,0,Nov,3,59569.0
11344,458,52,Male,Mumbai,Watch,Accessories,4,45578,Card,Cancelled,3.0138855638017716,3,Sep,5,176842.63999999998
11345,162,25,Male,Bangalore,Laptop,Electronics,3,51373,UPI,Delivered,3.0138855638017716,25,Apr,8,115589.25
11346,380,41,Male,Bangalore,Mobile,Accessories,3,64298,COD,Cancelled,3.0138855638017716,3,Dec,8,187107.18
11347,87,36,Male,Mumbai,Headphones,Electronics,4,59284,COD,Returned,4.0,10,Apr,6,213422.4
11348,55,53,Male,Pune,Mobile,Accessories,1,22336,COD,Returned,3.0138855638017716,29,Jun,4,15858.56
11349,476,44,Female,Pune,Mobile,Accessories,4,68583,Card,Returned,3.0,24,Oct,4,208492.32
11350,800,49,Male,Delhi,Laptop,Accessories,2,28630,UPI,Returned,2.0,0,Nov,8,57260.0
11351,178,31,Female,Delhi,Headphones,Electronics,2,49475,Card,Returned,3.0138855638017716,9,Jul,3,90044.5
11352,391,35,Female,Lucknow,Mobile,Electronics,3,66495,Card,Returned,3.0138855638017716,28,Feb,8,143629.19999999998
11353,349,45,Female,Delhi,Headphones,Accessories,1,68272,Card,Cancelled,2.0,24,Apr,4,51886.72
11354,8,46,Female,Pune,Watch,Electronics,2,21330,UPI,Cancelled,3.0138855638017716,3,Aug,9,41380.2
11355,313,33,Female,Lucknow,Watch,Electronics,4,66616,Card,Delivered,2.0,22,Sep,2,207841.92
11356,759,52,Male,Delhi,Headphones,Accessories,3,14939,Card,Cancelled,1.0,24,May,1,34060.92
11357,443,48,Male,Mumbai,Mobile,Electronics,3,5215,UPI,Cancelled,4.0,26,Jun,4,11577.3
11358,767,21,Male,Bangalore,Headphones,Electronics,1,26607,Card,Delivered,4.0,6,Oct,9,25010.579999999998
11359,328,54,Male,Delhi,Headphones,Accessories,2,43894,Card,Delivered,2.0,1,Dec,7,86910.12
11360,54,34,Female,Delhi,Watch,Accessories,3,39165,COD,Returned,5.0,21,Jul,9,92821.05
11361,761,56,Female,Mumbai,Headphones,Accessories,4,32925,UPI,Delivered,4.0,12,Jul,9,115896.0
11362,239,43,Female,Pune,Tablet,Accessories,2,60374,COD,Delivered,3.0,21,Mar,9,95390.92
11363,229,56,Male,Mumbai,Tablet,Electronics,3,41932,Card,Cancelled,4.0,18,Feb,9,103152.72
11364,579,58,Male,Delhi,Watch,Electronics,3,44449,UPI,Returned,4.0,3,Oct,7,129346.59
11365,51,21,Male,Pune,Mobile,Accessories,2,4169,UPI,Delivered,3.0,5,Aug,8,7921.099999999999
11366,609,47,Male,Lucknow,Mobile,Accessories,2,15936,Card,Returned,2.0,26,Sep,2,23585.28
11367,604,47,Female,Delhi,Watch,Electronics,1,36530,COD,Returned,2.0,21,Nov,9,28858.7
11368,264,39,Female,Mumbai,Mobile,Electronics,4,5138,Card,Delivered,3.0,16,Aug,2,17263.68
11369,418,28,Male,agra,Laptop,Electronics,1,68902,UPI,Delivered,4.0,25,Aug,8,51676.5
11370,96,19,Male,Bangalore,Tablet,Accessories,1,57500,UPI,Delivered,3.0138855638017716,23,Feb,2,44275.0
11371,88,29,Female,Lucknow,Laptop,Accessories,4,9751,Card,Delivered,4.0,8,Nov,8,35883.68
11372,78,47,Female,Mumbai,Laptop,Accessories,4,9448,Card,Returned,2.0,1,Apr,3,37414.08
11373,288,53,Female,Lucknow,Laptop,Accessories,1,53147,Card,Cancelled,3.0138855638017716,19,Jun,2,43049.07
11374,120,35,Female,Mumbai,Watch,Electronics,2,66223,Card,Returned,1.0,26,Aug,6,98010.04
11375,491,43,Male,Delhi,Laptop,Accessories,4,57745,COD,Returned,2.0,5,Feb,6,219431.0
11376,452,24,Female,Pune,Headphones,Accessories,1,19598,COD,Returned,3.0,17,Dec,1,16266.339999999998
11377,500,18,Female,Bangalore,Mobile,Electronics,2,7908,COD,Delivered,3.0138855638017716,26,Aug,7,11703.84
11378,165,43,Female,Pune,Watch,Accessories,3,69569,COD,Delivered,1.0,22,Jan,1,162791.46
11379,182,40,Female,Pune,Headphones,Electronics,2,64482,UPI,Cancelled,1.0,21,Nov,4,101881.56
11380,469,43,Male,Pune,Headphones,Accessories,1,52703,UPI,Cancelled,3.0,23,Jun,6,40581.31
11381,735,23,Male,Mumbai,Tablet,Electronics,4,55117,COD,Cancelled,3.0138855638017716,14,Aug,8,189602.48
11382,7,23,Male,Mumbai,Tablet,Electronics,2,6505,Card,Returned,5.0,22,Aug,8,10147.800000000001
11383,330,25,Male,Bangalore,Headphones,Electronics,2,69940,UPI,Cancelled,2.0,15,Dec,7,118898.0
11384,775,41,Male,Mumbai,Tablet,Accessories,2,48735,Card,Returned,4.0,25,Nov,5,73102.5
11385,673,39,Male,Mumbai,Mobile,Accessories,4,12473,COD,Delivered,3.0138855638017716,0,Jul,6,49892.0
11386,151,36,Female,Mumbai,Mobile,Accessories,4,47476,UPI,Returned,2.0,9,Jul,8,172812.64
11387,85,54,Female,Mumbai,Tablet,Accessories,2,68297,UPI,Delivered,3.0,9,Nov,3,124300.54000000001
11388,147,35,Female,Delhi,Laptop,Accessories,2,59366,UPI,Delivered,4.0,20,Oct,6,94985.6
11389,624,48,Female,Bangalore,Headphones,Accessories,1,18304,UPI,Cancelled,5.0,5,Nov,4,17388.8
11390,381,54,Male,Mumbai,Mobile,Electronics,4,62436,COD,Delivered,3.0,29,Dec,3,177318.24
11391,548,47,Female,Bangalore,Tablet,Accessories,2,47776,UPI,Cancelled,2.0,22,Sep,3,74530.56
11392,285,59,Male,Lucknow,Tablet,Accessories,4,25180,COD,Cancelled,1.0,3,Feb,4,97698.4
11393,700,50,Female,Delhi,Mobile,Electronics,4,61467,UPI,Cancelled,3.0,13,Jan,6,213905.16
11394,82,27,Female,Mumbai,Mobile,Electronics,4,17362,COD,Returned,3.0,24,Dec,1,52780.48
11395,514,54,Female,Delhi,Laptop,Accessories,1,40053,COD,Cancelled,2.0,16,Feb,2,33644.52
11396,709,29,Male,Delhi,Tablet,Electronics,3,9384,Card,Cancelled,5.0,2,Mar,4,27588.96
11397,523,47,Female,Lucknow,Tablet,Accessories,4,69074,COD,Delivered,2.0,25,Sep,9,207222.0
11398,746,44,Male,Bangalore,Watch,Electronics,4,60813,Card,Returned,2.0,1,Oct,8,240819.48
11399,386,56,Male,Delhi,Laptop,Accessories,2,33461,UPI,Cancelled,5.0,29,Jul,8,47514.619999999995
11400,707,26,Female,Pune,Mobile,Electronics,4,32062,Card,Cancelled,5.0,17,May,7,106445.84
11401,471,38,Male,Lucknow,Mobile,Electronics,3,26565,COD,Cancelled,3.0,16,May,6,66943.8
11402,119,29,Male,Pune,Headphones,Accessories,4,32584,Card,Delivered,1.0,12,Jun,7,114695.68000000001
11403,396,46,Female,Lucknow,Mobile,Accessories,1,51538,UPI,Delivered,2.0,18,Feb,6,42261.16
11404,532,50,Female,Pune,Tablet,Electronics,2,21457,Card,Delivered,1.0,9,Jan,3,39051.74
11405,261,32,Female,Pune,Mobile,Electronics,3,68616,COD,Cancelled,5.0,20,Nov,6,164678.40000000002
11406,256,19,Female,Delhi,Tablet,Electronics,1,62778,COD,Cancelled,5.0,21,Jan,7,49594.62
11407,734,56,Female,Delhi,Tablet,Electronics,3,32954,UPI,Cancelled,2.0,23,Mar,6,76123.74
11408,226,35,Female,Lucknow,Laptop,Accessories,2,54296,UPI,Cancelled,3.0,3,Jan,2,105334.23999999999
11409,53,20,Male,Bangalore,Mobile,Electronics,4,11777,Card,Cancelled,2.0,16,Sep,6,39570.72
11410,500,24,Female,Delhi,Laptop,Electronics,2,66911,UPI,Delivered,3.0,27,Oct,2,97690.06
11411,506,35,Female,Delhi,Tablet,Accessories,2,60569,COD,Cancelled,4.0,15,May,1,102967.3
11412,364,55,Male,Mumbai,Mobile,Accessories,4,67232,Card,Returned,3.0,24,Sep,5,204385.28
11413,280,54,Female,Delhi,Mobile,Accessories,1,52361,Card,Cancelled,2.0,18,May,4,42936.020000000004
11414,593,50,Male,Bangalore,Laptop,Accessories,3,49987,Card,Delivered,2.0,23,Jan,9,115469.97
11415,714,48,Female,Mumbai,Laptop,Accessories,1,41684,Card,Cancelled,3.0,13,Nov,9,36265.08
11416,158,28,Female,Pune,Tablet,Accessories,4,23898,UPI,Returned,1.0,19,Dec,9,77429.52
11417,632,21,Male,Pune,Tablet,Electronics,3,29017,Card,Cancelled,3.0,26,Jul,3,64417.74
11418,59,35,Female,Mumbai,Mobile,Electronics,4,67283,Card,Returned,4.0,14,Jul,3,231453.52
11419,727,21,Male,Mumbai,Mobile,Electronics,1,25064,Card,Returned,4.0,18,Apr,3,20552.480000000003
11420,128,51,Female,Mumbai,Watch,Accessories,2,7611,COD,Delivered,1.0,2,Mar,5,14917.56
11421,736,46,Female,agra,Watch,Accessories,3,21473,COD,Returned,4.0,19,Jan,6,52179.39000000001
11422,721,41,Male,Bangalore,Headphones,Electronics,4,810,UPI,Cancelled,2.0,19,Jul,6,2624.4
11423,115,39,Female,Bangalore,Tablet,Electronics,3,18488,COD,Returned,1.0,15,May,3,47144.4
11424,209,19,Female,Pune,Headphones,Accessories,3,22543,COD,Cancelled,1.0,27,Oct,2,49369.17
11425,526,23,Male,Pune,Headphones,Accessories,1,53634,UPI,Cancelled,1.0,6,Jan,6,50415.96
11426,521,59,Female,Pune,Laptop,Electronics,2,55826,UPI,Cancelled,3.0138855638017716,17,Jan,4,92671.15999999999
11427,552,42,Male,Delhi,Laptop,Electronics,3,17881,Card,Cancelled,3.0,7,Mar,9,49887.99
11428,237,38,Female,Pune,Watch,Electronics,1,33764,Card,Delivered,3.0,26,Mar,2,24985.36
11429,281,33,Male,Mumbai,Headphones,Electronics,3,22569,UPI,Cancelled,1.0,13,Feb,4,58905.09
11430,359,48,Female,Pune,Watch,Electronics,2,43464,Card,Delivered,4.0,17,Aug,2,72150.23999999999
11431,201,31,Male,Mumbai,Tablet,Accessories,3,67234,Card,Returned,3.0138855638017716,0,Dec,5,201702.0
11432,758,56,Male,Lucknow,Mobile,Electronics,2,6410,Card,Cancelled,3.0138855638017716,23,Aug,3,9871.4
11433,278,45,Female,Delhi,Laptop,Electronics,1,46665,UPI,Returned,2.0,19,Jun,4,37798.65
11434,235,49,Female,Delhi,Tablet,Accessories,1,66612,COD,Delivered,2.0,5,May,9,63281.399999999994
11435,494,45,Male,Bangalore,Tablet,Electronics,2,33321,COD,Cancelled,3.0,12,Jun,5,58644.96
11436,4,26,Female,Lucknow,Laptop,Accessories,2,44892,UPI,Cancelled,5.0,0,Jan,9,89784.0
11437,666,39,Male,Mumbai,Laptop,Accessories,1,49103,UPI,Delivered,1.0,18,Feb,5,40264.46000000001
11438,442,49,Female,Lucknow,Headphones,Electronics,2,33496,Card,Returned,5.0,6,Jul,9,62972.479999999996
11439,29,22,Female,Delhi,Watch,Electronics,2,67020,UPI,Delivered,2.0,22,Jan,8,104551.2
11440,109,40,Male,Mumbai,Tablet,Accessories,4,25544,UPI,Returned,3.0,26,Aug,1,75610.24
11441,610,22,Male,Lucknow,Headphones,Accessories,3,43309,UPI,Returned,3.0,23,Mar,3,100043.79000000001
11442,727,59,Female,Delhi,Headphones,Accessories,1,33799,UPI,Returned,3.0,15,Apr,5,28729.149999999998
11443,75,49,Female,Mumbai,Tablet,Electronics,1,63147,Card,Cancelled,3.0,13,Jul,3,54937.89
11444,146,27,Female,Mumbai,Tablet,Electronics,4,33357,Card,Delivered,3.0,1,Oct,1,132093.72
11445,128,56,Female,Delhi,Mobile,Electronics,2,39003,UPI,Cancelled,1.0,6,Jul,2,73325.64
11446,42,32,Female,Mumbai,Watch,Electronics,2,65717,UPI,Delivered,3.0138855638017716,19,Feb,2,106461.54000000001
11447,356,24,Male,Delhi,Tablet,Electronics,2,26482,COD,Returned,5.0,21,May,4,41841.560000000005
11448,41,46,Female,agra,Laptop,Accessories,1,67328,COD,Cancelled,3.0138855638017716,19,Aug,6,54535.68
11449,34,20,Female,Pune,Mobile,Electronics,4,53762,UPI,Cancelled,2.0,14,Sep,2,184941.28
11450,17,36,Male,Mumbai,Watch,Electronics,3,24380,COD,Cancelled,2.0,24,May,6,55586.4
11451,677,27,Male,Mumbai,Laptop,Accessories,4,8059,COD,Returned,3.0138855638017716,13,Feb,1,28045.32
11452,153,45,Male,Delhi,Laptop,Electronics,1,37049,Card,Delivered,3.0,0,Apr,8,37049.0
11453,378,46,Female,Mumbai,Watch,Electronics,3,35659,Card,Returned,3.0,16,Nov,3,89860.68
11454,588,32,Male,Bangalore,Mobile,Electronics,2,50870,Card,Cancelled,3.0138855638017716,15,May,8,86479.0
11455,599,52,Male,Pune,Laptop,Accessories,4,59789,COD,Cancelled,3.0,4,Jun,3,229589.75999999998
11456,629,23,Male,Mumbai,Headphones,Accessories,4,2752,UPI,Returned,3.0138855638017716,20,Dec,1,8806.4
11457,342,29,Male,Mumbai,Watch,Electronics,1,10366,Card,Cancelled,4.0,26,Jun,4,7670.84
11458,27,55,Female,agra,Watch,Electronics,4,38497,COD,Cancelled,2.0,23,Dec,3,118570.76000000001
11459,287,30,Female,Mumbai,Tablet,Electronics,3,8053,UPI,Delivered,3.0,22,Jan,8,18844.02
11460,646,46,Female,Bangalore,Mobile,Accessories,4,33331,Card,Delivered,5.0,26,Jun,1,98659.76
11461,731,36,Male,Pune,Headphones,Accessories,1,67823,COD,Delivered,4.0,2,Nov,9,66466.54
11462,168,20,Male,Lucknow,Headphones,Electronics,4,45310,Card,Delivered,1.0,23,Oct,9,139554.80000000002
11463,610,25,Male,agra,Tablet,Electronics,3,59219,COD,Delivered,4.0,29,Jan,6,126136.46999999999
11464,268,25,Male,Delhi,Laptop,Electronics,3,12226,Card,Delivered,4.0,19,May,5,29709.18
11465,749,37,Male,Pune,Laptop,Electronics,1,69951,COD,Cancelled,4.0,18,Nov,5,57359.82000000001
11466,455,21,Male,Delhi,Headphones,Accessories,2,47923,UPI,Cancelled,5.0,1,Jul,6,94887.54
11467,685,38,Female,Bangalore,Mobile,Accessories,1,592,Card,Delivered,2.0,24,Aug,7,449.92
11468,401,20,Female,Mumbai,Laptop,Electronics,2,30495,Card,Returned,3.0,13,Nov,8,53061.3
11469,476,25,Male,Pune,Watch,Accessories,3,63457,COD,Delivered,5.0,27,Nov,3,138970.83
11470,702,40,Female,Lucknow,Tablet,Accessories,4,2177,UPI,Cancelled,5.0,22,May,1,6792.24
11471,634,33,Male,Mumbai,Mobile,Electronics,4,22392,UPI,Returned,3.0138855638017716,20,Feb,5,71654.40000000001
11472,558,30,Male,Delhi,Laptop,Electronics,3,22614,Card,Returned,3.0,24,Mar,1,51559.92
11473,576,20,Female,Delhi,Headphones,Electronics,1,37132,COD,Returned,3.0138855638017716,18,Dec,2,30448.24
11474,130,26,Male,Lucknow,Tablet,Electronics,4,27557,Card,Cancelled,3.0138855638017716,12,Jul,8,97000.64
11475,363,31,Female,Bangalore,Laptop,Accessories,1,63065,COD,Returned,4.0,12,Oct,3,55497.2
11476,705,30,Male,Lucknow,Headphones,Electronics,4,61253,UPI,Cancelled,3.0138855638017716,28,Apr,4,176408.63999999998
11477,693,24,Male,Pune,Laptop,Electronics,2,44531,Card,Cancelled,1.0,5,Jan,6,84608.9
11478,292,32,Female,Lucknow,Tablet,Electronics,4,50549,COD,Delivered,4.0,23,Mar,8,155690.92
11479,371,24,Male,Delhi,Watch,Electronics,2,60775,UPI,Cancelled,4.0,8,Oct,1,111826.0
11480,794,55,Male,Bangalore,Watch,Accessories,4,48381,COD,Returned,3.0138855638017716,19,Feb,2,156754.44
11481,29,51,Male,Bangalore,Headphones,Electronics,4,53365,Card,Cancelled,3.0138855638017716,0,Sep,6,213460.0
11482,149,58,Female,agra,Watch,Electronics,4,51184,COD,Cancelled,2.0,23,Jan,8,157646.72
11483,779,39,Male,Pune,Tablet,Accessories,4,56187,Card,Delivered,4.0,9,Sep,8,204520.68
11484,296,41,Male,agra,Headphones,Electronics,4,56938,UPI,Delivered,1.0,2,Oct,3,223196.96
11485,11,54,Male,Mumbai,Laptop,Electronics,1,57814,COD,Cancelled,5.0,5,May,4,54923.299999999996
11486,512,18,Female,Bangalore,Mobile,Electronics,2,51003,UPI,Cancelled,3.0138855638017716,15,Dec,4,86705.09999999999
11487,676,27,Female,Lucknow,Laptop,Accessories,2,31240,UPI,Cancelled,4.0,19,Jun,4,50608.8
11488,113,33,Female,Pune,Tablet,Electronics,4,46676,Card,Delivered,5.0,5,Jun,2,177368.8
11489,187,25,Female,Pune,Headphones,Electronics,1,10530,Card,Delivered,3.0138855638017716,11,Dec,6,9371.7
11490,744,42,Female,Delhi,Laptop,Electronics,1,7551,UPI,Returned,2.0,2,Jun,8,7399.98
11491,227,29,Male,Bangalore,Headphones,Accessories,3,56510,Card,Returned,3.0138855638017716,22,Sep,9,132233.4
11492,310,42,Female,Delhi,Watch,Electronics,3,11089,UPI,Returned,1.0,17,Sep,1,27611.609999999997
11493,98,34,Female,Mumbai,Mobile,Electronics,1,11895,Card,Returned,3.0,20,Nov,1,9516.0
11494,55,43,Male,Mumbai,Tablet,Electronics,3,13333,Card,Delivered,3.0,2,Oct,9,39199.02
11495,623,31,Female,Mumbai,Laptop,Accessories,2,66634,COD,Delivered,3.0138855638017716,4,Jul,4,127937.28
11496,664,58,Male,Pune,Mobile,Accessories,1,18928,COD,Cancelled,2.0,18,Mar,7,15520.960000000001
11497,758,53,Female,Bangalore,Tablet,Electronics,3,17142,Card,Returned,1.0,24,Jul,2,39083.76
11498,406,40,Male,Delhi,Tablet,Electronics,1,41271,UPI,Cancelled,3.0138855638017716,23,May,1,31778.670000000002
11499,69,23,Male,Delhi,Watch,Accessories,3,10597,UPI,Cancelled,5.0,29,Sep,7,22571.61
11500,312,22,Female,Mumbai,Headphones,Electronics,1,23926,UPI,Delivered,2.0,17,Aug,6,19858.579999999998
11501,289,42,Female,Bangalore,Headphones,Accessories,4,66833,Card,Cancelled,4.0,7,Oct,3,248618.75999999998
11502,762,35,Male,Bangalore,Mobile,Accessories,2,43963,Card,Cancelled,5.0,29,Dec,4,62427.46
11503,548,30,Male,Lucknow,Watch,Accessories,3,40579,UPI,Delivered,3.0138855638017716,23,Jun,1,93737.49
11504,751,31,Male,Bangalore,Tablet,Electronics,4,20904,COD,Delivered,4.0,9,May,7,76090.56
11505,148,45,Male,Bangalore,Watch,Accessories,1,4454,COD,Delivered,4.0,18,Oct,9,3652.28
11506,467,35,Male,Delhi,Watch,Accessories,4,55831,UPI,Delivered,5.0,9,Feb,1,203224.84
11507,739,45,Male,Bangalore,Mobile,Electronics,2,56431,Card,Returned,4.0,20,Nov,2,90289.6
11508,244,44,Male,Bangalore,Headphones,Electronics,3,18940,Card,Returned,3.0,1,Dec,2,56251.8
11509,491,49,Female,Delhi,Watch,Electronics,3,58907,UPI,Returned,5.0,9,Mar,6,160816.11000000002
11510,507,26,Male,Bangalore,Watch,Accessories,1,31398,COD,Cancelled,2.0,21,Nov,5,24804.420000000002
11511,365,57,Female,Delhi,Watch,Accessories,2,47220,UPI,Returned,3.0,17,Nov,6,78385.2
11512,482,49,Female,Lucknow,Laptop,Electronics,4,45928,UPI,Delivered,2.0,3,Mar,1,178200.63999999998
11513,201,37,Male,Pune,Watch,Accessories,1,15927,UPI,Returned,1.0,2,Apr,6,15608.46
11514,154,45,Male,Delhi,Watch,Electronics,3,22669,COD,Delivered,2.0,16,Mar,6,57125.88
11515,450,50,Female,Delhi,Tablet,Electronics,4,45919,UPI,Returned,5.0,23,Jul,7,141430.52
11516,501,21,Male,Bangalore,Laptop,Electronics,1,51565,COD,Returned,2.0,23,Jun,2,39705.05
11517,73,51,Male,Delhi,Watch,Electronics,4,67987,Card,Delivered,1.0,16,Aug,6,228436.31999999998
11518,713,20,Female,Mumbai,Watch,Electronics,4,9485,COD,Delivered,4.0,27,Feb,9,27696.2
11519,296,43,Female,Mumbai,Mobile,Accessories,1,33141,COD,Cancelled,5.0,21,Feb,9,26181.39
11520,17,25,Female,Lucknow,Mobile,Accessories,4,23397,UPI,Cancelled,3.0138855638017716,11,Jan,2,83293.32
11521,641,23,Male,Delhi,Laptop,Electronics,4,46152,Card,Cancelled,3.0,16,May,5,155070.72
11522,217,33,Male,Bangalore,Tablet,Accessories,2,6473,UPI,Returned,3.0,12,Jul,7,11392.48
11523,61,41,Female,Bangalore,Laptop,Accessories,2,67173,COD,Returned,2.0,8,Sep,5,123598.32
11524,616,56,Male,Pune,Laptop,Electronics,3,54809,COD,Delivered,3.0,0,May,3,164427.0
11525,42,47,Female,Lucknow,Mobile,Accessories,2,57218,UPI,Delivered,1.0,14,Nov,1,98414.95999999999
11526,25,30,Male,Bangalore,Mobile,Accessories,1,69309,Card,Cancelled,3.0138855638017716,18,Nov,7,56833.380000000005
11527,39,22,Female,Pune,Tablet,Electronics,4,23127,COD,Delivered,3.0,8,Jan,8,85107.36
11528,131,42,Male,Bangalore,Watch,Accessories,3,53121,COD,Returned,2.0,16,Mar,6,133864.91999999998
11529,498,37,Female,Pune,Tablet,Accessories,2,55584,COD,Delivered,3.0,14,Aug,7,95604.48
11530,229,35,Male,Mumbai,Watch,Accessories,4,15651,Card,Delivered,4.0,1,Mar,9,61977.96
11531,108,35,Male,Mumbai,Headphones,Accessories,1,27241,UPI,Delivered,4.0,3,Jul,2,26423.77
11532,172,19,Female,Bangalore,Mobile,Accessories,4,38630,Card,Delivered,3.0,6,Oct,5,145248.8
11533,435,27,Male,Lucknow,Headphones,Electronics,1,61416,Card,Delivered,5.0,7,Mar,3,57116.88
11534,478,29,Male,Delhi,Headphones,Electronics,4,59719,COD,Cancelled,3.0138855638017716,0,Feb,2,238876.0
11535,102,30,Female,Lucknow,Mobile,Electronics,3,37736,Card,Cancelled,3.0,0,Dec,3,113208.0
11536,524,28,Male,Lucknow,Headphones,Electronics,3,68382,COD,Returned,4.0,4,Oct,4,196940.16
11537,275,36,Male,Delhi,Laptop,Electronics,2,14484,Card,Cancelled,4.0,7,Jun,2,26940.239999999998
11538,613,52,Male,Mumbai,Watch,Accessories,2,1542,Card,Delivered,1.0,0,Feb,2,3084.0
11539,44,56,Female,Mumbai,Tablet,Accessories,4,13563,UPI,Cancelled,2.0,2,Oct,8,53166.96
11540,17,43,Female,Delhi,Mobile,Electronics,4,54418,Card,Returned,1.0,21,May,3,171960.88
11541,330,31,Female,agra,Laptop,Electronics,2,20990,UPI,Cancelled,5.0,28,May,3,30225.6
11542,569,41,Female,Lucknow,Tablet,Electronics,2,41467,COD,Returned,2.0,16,May,4,69664.56
11543,497,58,Female,Bangalore,Tablet,Accessories,4,56972,COD,Returned,3.0,29,Jun,5,161800.47999999998
11544,12,18,Male,Mumbai,Tablet,Accessories,4,22376,UPI,Returned,3.0,2,Mar,3,87713.92
11545,318,39,Male,Bangalore,Headphones,Accessories,4,61150,COD,Delivered,5.0,27,Oct,6,178558.0
11546,592,40,Female,Delhi,Headphones,Accessories,3,2802,COD,Returned,3.0138855638017716,0,May,3,8406.0
11547,216,36,Male,Bangalore,Headphones,Accessories,1,19517,Card,Cancelled,4.0,3,Aug,8,18931.489999999998
11548,339,35,Male,Bangalore,Headphones,Accessories,1,42811,UPI,Cancelled,3.0138855638017716,8,Apr,4,39386.12
11549,776,29,Male,Lucknow,Laptop,Electronics,2,861,COD,Cancelled,3.0,12,May,5,1515.36
11550,661,45,Male,Delhi,Headphones,Accessories,3,38761,UPI,Returned,1.0,4,Jan,3,111631.68
11551,81,45,Female,Bangalore,Mobile,Electronics,4,17671,Card,Returned,4.0,13,Jan,5,61495.08
11552,727,50,Female,Mumbai,Tablet,Electronics,4,41726,COD,Delivered,3.0,18,Aug,7,136861.28
11553,485,36,Male,Delhi,Laptop,Accessories,2,29827,COD,Returned,4.0,25,Feb,3,44740.5
11554,374,45,Male,Mumbai,Headphones,Accessories,2,64723,UPI,Cancelled,3.0138855638017716,22,Oct,3,100967.88
11555,710,54,Female,Pune,Tablet,Accessories,3,64124,COD,Delivered,2.0,13,Oct,1,167363.63999999998
