order_id,user_id,age,gender,city,product,category,quantity,price,payment_mode,order_status,rating,discount,order_month,delivery_days
11062,75,20,Male,Bangalore,Watch,Electronics,1,22317,Card,Delivered,4,15,Jul,7
11063,4,59,Female,Pune,Mobile,Electronics,1,3059,COD,Cancelled,1,15,Nov,6
11064,646,44,Female,Pune,Headphones,Accessories,1,15244,UPI,Cancelled,3,21,Jul,7
11065,118,19,Female,Mumbai,Tablet,Accessories,4,31655,Card,Returned,4,22,Jun,5
11066,606,33,Female,Mumbai,Watch,Accessories,2,21521,Card,Cancelled,2,26,Nov,3
11067,504,19,Male,Lucknow,Mobile,Electronics,1,57398,COD,Delivered,,28,Aug,6
11068,574,47,Female,Delhi,Tablet,Electronics,3,51536,COD,Delivered,4,0,Nov,9
11069,441,37,Female,Delhi,Tablet,Accessories,2,53676,COD,Cancelled,,29,Dec,6
11070,194,55,Female,Delhi,Headphones,Electronics,1,58899,UPI,Returned,4,26,May,9
11071,715,45,Female,Pune,Mobile,Accessories,2,18506,Card,Delivered,,20,Feb,2
11072,392,42,Male,Delhi,Headphones,Electronics,1,52934,COD,Delivered,2,26,Apr,1
11073,26,49,Female,Lucknow,Laptop,Electronics,3,65091,COD,Cancelled,3,10,Nov,4
11074,435,27,Female,Lucknow,Tablet,Electronics,2,3569,Card,Returned,1,20,Aug,5
11075,173,59,Female,Delhi,Laptop,Accessories,1,6986,UPI,Returned,,2,Aug,7
11076,300,57,Female,Mumbai,Headphones,Electronics,1,65889,Card,Cancelled,4,1,Dec,8
11077,645,50,Female,Lucknow,Watch,Accessories,3,35928,COD,Delivered,,13,May,1
11078,326,30,Female,Mumbai,Tablet,Accessories,3,29300,Card,Cancelled,,0,Jun,6
11079,410,58,Male,Pune,Watch,Accessories,1,37720,COD,Cancelled,4,5,Sep,1
11080,118,59,Female,Lucknow,Mobile,Electronics,1,56754,COD,Cancelled,4,6,Oct,8
11081,787,54,Male,Mumbai,Tablet,Electronics,4,12369,Card,Delivered,3,1,Oct,1
11082,724,33,Male,Delhi,Laptop,Electronics,4,4676,Card,Delivered,2,1,Oct,4
11083,225,39,Female,Pune,Watch,Accessories,2,36954,UPI,Cancelled,2,14,Nov,3
11084,532,37,Male,Bangalore,Mobile,Electronics,2,26953,COD,Returned,2,20,Nov,2
11085,113,44,Female,Bangalore,Tablet,Electronics,4,57313,COD,Cancelled,2,4,Feb,8
11086,140,58,Male,Delhi,Mobile,Accessories,1,66826,COD,Delivered,2,12,May,6
11087,559,33,Female,Pune,Laptop,Accessories,3,48095,COD,Returned,2,18,Sep,4
11088,1,51,Male,Pune,Tablet,Accessories,2,41684,COD,Returned,4,18,Mar,3
11089,90,49,Male,Pune,Mobile,Electronics,1,52686,Card,Delivered,4,14,Jun,6
11090,654,43,Female,Pune,Headphones,Electronics,3,17109,COD,Delivered,2,0,Apr,6
11091,320,42,Male,Bangalore,Tablet,Accessories,3,27568,Card,Cancelled,2,2,Apr,5
11092,550,19,Male,Mumbai,Tablet,Electronics,1,47496,UPI,Delivered,3,24,Mar,3
11093,139,29,Male,Pune,Tablet,Accessories,1,61946,COD,Returned,,17,Oct,9
11094,511,57,Male,Mumbai,Tablet,Electronics,2,37334,UPI,Cancelled,3,16,Jan,6
11095,259,26,Male,Pune,Headphones,Accessories,4,21246,Card,Cancelled,5,24,Dec,5
11096,673,29,Female,Lucknow,Laptop,Electronics,1,21907,Card,Returned,4,20,Nov,7
11097,690,43,Male,Lucknow,Headphones,Accessories,4,26903,UPI,Delivered,2,7,Aug,1
11098,10,26,Male,Lucknow,Headphones,Accessories,2,12137,COD,Cancelled,,10,May,7
11099,261,27,Female,Pune,Mobile,Accessories,4,9112,Card,Returned,4,19,Feb,1
11100,650,49,Female,Mumbai,Watch,Electronics,4,30910,Card,Returned,5,7,Jan,9
11101,172,51,Female,Bangalore,Watch,Electronics,3,5660,Card,Returned,3,27,Jan,6
11102,13,37,Male,Delhi,Mobile,Electronics,2,60608,Card,Delivered,5,20,Apr,7
11103,168,56,Male,Bangalore,Headphones,Accessories,1,8228,Card,Delivered,1,5,Apr,7
11104,642,19,Male,Pune,Mobile,Accessories,4,64094,Card,Delivered,3,5,Jun,1
11105,596,18,Male,Lucknow,Tablet,Accessories,2,18964,UPI,Delivered,4,5,Nov,2
11106,321,53,Female,Lucknow,Mobile,Accessories,3,32443,COD,Returned,3,1,Jul,3
11107,319,41,Female,Mumbai,Mobile,Accessories,3,31338,COD,Cancelled,5,9,Jan,8
11108,613,44,Male,Pune,Tablet,Accessories,4,6419,COD,Returned,2,9,Oct,9
11109,329,19,Male,Bangalore,Watch,Accessories,4,37592,COD,Cancelled,,8,Feb,8
11110,785,48,Male,Pune,Tablet,Accessories,1,8297,UPI,Cancelled,5,22,Mar,6
11111,777,31,Male,Pune,Laptop,Accessories,2,52387,UPI,Cancelled,5,2,Sep,2
11112,550,19,Female,Lucknow,Mobile,Electronics,1,3558,COD,Delivered,2,1,Apr,2
11113,419,46,Female,Bangalore,Mobile,Accessories,1,67189,Card,Returned,,3,Jun,7
11114,606,32,Male,Delhi,Watch,Electronics,3,27758,COD,Cancelled,4,7,Feb,9
11115,95,29,Female,,Headphones,Accessories,2,19859,Card,Returned,,8,Nov,6
11116,581,54,Male,,Tablet,Electronics,1,13414,Card,Delivered,4,25,Feb,1
11117,318,45,Male,Mumbai,Headphones,Accessories,3,8036,UPI,Cancelled,3,1,Feb,9
11118,236,37,Female,Lucknow,Laptop,Electronics,4,55571,Card,Delivered,5,15,Nov,7
11119,334,56,Male,Mumbai,Tablet,Accessories,1,34248,UPI,Delivered,3,29,May,3
11120,376,41,Female,Lucknow,Laptop,Accessories,4,39948,COD,Returned,2,5,Sep,2
11121,459,38,Male,Pune,Laptop,Accessories,2,46632,UPI,Cancelled,1,7,Jun,3
11122,137,27,Female,Bangalore,Laptop,Electronics,1,2884,Card,Delivered,4,2,Sep,2
11123,588,31,Male,Mumbai,Tablet,Accessories,4,44812,Card,Returned,2,10,Jun,2
11124,547,54,Female,Lucknow,Tablet,Electronics,4,34634,Card,Cancelled,4,24,Sep,4
11125,513,35,Male,Mumbai,Watch,Electronics,2,60620,COD,Cancelled,3,19,May,6
11126,296,41,Male,Lucknow,Mobile,Electronics,3,61092,UPI,Delivered,1,4,Nov,3
11127,320,31,Female,Lucknow,Headphones,Electronics,3,10385,COD,Delivered,,29,Dec,9
11128,572,51,Male,Delhi,Headphones,Electronics,1,19200,UPI,Delivered,5,11,Jan,5
11129,349,29,Female,Delhi,Laptop,Accessories,4,15518,COD,Delivered,,22,Jun,5
11130,779,39,Female,Delhi,Tablet,Electronics,3,57561,COD,Cancelled,4,29,Apr,7
11131,229,23,Male,Mumbai,Tablet,Electronics,1,31822,Card,Delivered,5,26,Sep,9
11132,270,53,Male,Pune,Laptop,Electronics,4,50573,COD,Delivered,3,10,Jun,1
11133,798,53,Male,Lucknow,Mobile,Electronics,1,25496,COD,Delivered,4,4,Jan,9
11134,291,39,Male,,Headphones,Accessories,2,69845,UPI,Cancelled,,19,Jun,2
11135,725,31,Female,Delhi,Watch,Accessories,1,46804,COD,Returned,3,19,Mar,3
11136,165,33,Male,Mumbai,Mobile,Accessories,2,29749,Card,Returned,5,20,Mar,5
11137,5,53,Male,Mumbai,Tablet,Electronics,4,21623,COD,Cancelled,3,2,Jul,4
11138,379,42,Male,Mumbai,Laptop,Electronics,4,33595,UPI,Returned,3,8,Feb,5
11139,78,49,Female,Bangalore,Headphones,Electronics,4,60685,UPI,Cancelled,3,27,Sep,5
11140,410,50,Male,Bangalore,Laptop,Accessories,1,54384,COD,Delivered,2,17,Sep,5
11141,574,53,Female,Delhi,Tablet,Electronics,4,5791,COD,Returned,2,11,Jul,5
11142,132,37,Male,Bangalore,Laptop,Accessories,4,41693,UPI,Cancelled,4,22,Sep,2
11143,601,35,Female,Delhi,Headphones,Electronics,2,3622,Card,Cancelled,3,3,Nov,1
11144,749,55,Male,Bangalore,Laptop,Electronics,4,5376,COD,Delivered,,23,Jun,8
11145,42,20,Male,Bangalore,Headphones,Accessories,4,57647,Card,Cancelled,3,6,Sep,3
11146,89,40,Female,Bangalore,Laptop,Electronics,4,2323,Card,Returned,3,23,Oct,7
11147,402,49,Male,Delhi,Laptop,Accessories,3,53152,COD,Delivered,2,19,Feb,8
11148,296,33,Male,Lucknow,Headphones,Electronics,4,58704,Card,Cancelled,5,10,May,6
11149,295,22,Male,Delhi,Laptop,Accessories,1,50882,UPI,Delivered,3,1,Nov,6
11150,616,21,Female,Lucknow,Mobile,Electronics,2,10887,Card,Cancelled,1,22,Jun,3
11151,526,38,Male,Mumbai,Watch,Electronics,4,51675,UPI,Returned,4,11,Dec,9
11152,800,57,Female,Mumbai,Mobile,Electronics,1,19480,COD,Returned,2,8,Jun,3
11153,691,31,Female,Delhi,Watch,Electronics,2,24724,Card,Delivered,5,5,Nov,5
11154,637,56,Female,Lucknow,Mobile,Electronics,2,7621,UPI,Cancelled,1,6,Apr,6
11155,422,48,Male,Lucknow,Watch,Accessories,1,68466,UPI,Delivered,3,5,Apr,1
11156,23,31,Female,Lucknow,Laptop,Accessories,1,12381,COD,Delivered,,17,May,9
11157,575,23,Female,Mumbai,Headphones,Electronics,3,51309,Card,Returned,,12,Jun,7
11158,143,29,Male,Delhi,Headphones,Accessories,3,23597,UPI,Delivered,2,8,Dec,1
11159,665,33,Female,Pune,Tablet,Accessories,4,3478,UPI,Cancelled,3,20,Aug,6
11160,145,34,Female,Lucknow,Watch,Accessories,3,4832,COD,Returned,4,27,Dec,7
11161,225,40,Male,Lucknow,Tablet,Accessories,1,15589,Card,Cancelled,2,18,Oct,5
11162,503,31,Male,,Tablet,Electronics,3,57304,Card,Delivered,1,3,Jan,5
11163,616,24,Female,Delhi,Watch,Accessories,2,65252,UPI,Returned,,3,Aug,7
11164,104,49,Male,Lucknow,Headphones,Accessories,1,23984,Card,Cancelled,5,12,Feb,3
11165,39,32,Male,Delhi,Watch,Electronics,4,60908,Card,Cancelled,5,27,Nov,3
11166,198,34,Male,Lucknow,Laptop,Electronics,2,54518,Card,Delivered,4,24,Jul,1
11167,646,58,Female,Bangalore,Tablet,Electronics,2,18648,Card,Cancelled,5,10,Apr,8
11168,579,51,Female,Lucknow,Tablet,Electronics,2,4330,Card,Delivered,5,20,Aug,2
11169,391,22,Male,Bangalore,Watch,Electronics,1,68994,Card,Delivered,4,1,Jun,3
11170,179,44,Female,Delhi,Tablet,Electronics,1,26498,Card,Delivered,,5,May,7
11171,554,40,Male,Lucknow,Headphones,Electronics,4,67576,UPI,Delivered,1,11,Oct,8
11172,448,57,Male,Mumbai,Tablet,Electronics,3,31177,UPI,Returned,2,29,Oct,9
11173,500,31,Male,Mumbai,Watch,Accessories,3,29601,Card,Cancelled,,22,May,8
11174,15,32,Male,Pune,Headphones,Electronics,3,7553,Card,Cancelled,2,7,Apr,7
11175,623,50,Male,Mumbai,Headphones,Accessories,3,6170,COD,Returned,4,4,Mar,1
11176,669,48,Female,Bangalore,Tablet,Electronics,2,10781,UPI,Delivered,,23,Mar,1
11177,289,52,Female,Mumbai,Watch,Electronics,1,53841,COD,Delivered,3,23,Mar,8
11178,478,34,Female,Mumbai,Tablet,Accessories,3,68569,UPI,Delivered,4,29,Jul,7
11179,231,45,Female,Mumbai,Laptop,Electronics,2,11256,COD,Delivered,4,19,Aug,2
11180,420,36,Male,Lucknow,Laptop,Electronics,1,65575,COD,Returned,4,22,Aug,9
11181,157,40,Male,Pune,Headphones,Accessories,1,54921,COD,Cancelled,4,27,Feb,7
11182,550,49,Female,Delhi,Tablet,Accessories,1,60608,UPI,Delivered,5,28,Mar,9
11183,441,57,Female,Pune,Laptop,Accessories,2,65823,UPI,Delivered,5,8,Feb,1
11184,97,30,Male,Bangalore,Mobile,Accessories,3,17548,Card,Delivered,,25,Jun,3
11185,411,37,Male,Lucknow,Laptop,Accessories,1,53106,UPI,Cancelled,1,3,Nov,2
11186,289,52,Male,Lucknow,Tablet,Accessories,2,10376,UPI,Cancelled,4,8,Mar,6
11187,254,22,Female,Mumbai,Tablet,Electronics,1,58575,UPI,Returned,2,11,Jun,4
11188,196,26,Male,Mumbai,Laptop,Electronics,4,15671,UPI,Cancelled,3,3,Apr,2
11189,598,46,Male,Bangalore,Tablet,Electronics,4,42704,Card,Cancelled,5,16,Dec,2
11190,522,23,Female,Lucknow,Tablet,Electronics,2,5666,Card,Delivered,2,19,Oct,6
11191,517,42,Female,Delhi,Mobile,Electronics,3,44234,UPI,Cancelled,5,1,Oct,9
11192,635,48,Female,Pune,Headphones,Accessories,3,64941,COD,Delivered,,21,Jun,6
11193,118,39,Male,Lucknow,Tablet,Accessories,1,45578,COD,Returned,1,12,Mar,4
11194,159,19,Male,Delhi,Watch,Electronics,3,28278,UPI,Delivered,3,14,May,9
11195,228,22,Female,Delhi,Headphones,Accessories,3,21424,Card,Returned,5,7,Aug,2
11196,216,44,Male,Pune,Headphones,Electronics,4,46332,COD,Cancelled,3,5,Mar,6
11197,696,42,Male,Delhi,Watch,Accessories,2,66743,Card,Returned,3,8,Sep,7
11198,15,25,Male,Bangalore,Laptop,Electronics,4,25548,Card,Delivered,,21,Sep,3
11199,157,18,Female,Delhi,Mobile,Electronics,2,33315,COD,Cancelled,2,10,Jul,4
11200,648,37,Female,,Tablet,Electronics,1,35182,UPI,Cancelled,5,22,Aug,7
11201,261,40,Male,Delhi,Laptop,Accessories,4,17989,Card,Delivered,3,11,Sep,9
11202,157,49,Male,Mumbai,Watch,Accessories,2,59734,COD,Cancelled,,20,Jan,5
11203,47,28,Male,Delhi,Mobile,Electronics,3,58201,Card,Delivered,4,23,Jul,2
11204,324,56,Male,Bangalore,Mobile,Accessories,2,17451,COD,Returned,3,1,Oct,8
11205,685,41,Female,Delhi,Mobile,Electronics,3,50518,UPI,Returned,3,1,Mar,9
11206,130,28,Female,Delhi,Watch,Electronics,1,11952,UPI,Cancelled,5,10,Jun,2
11207,411,46,Male,Delhi,Laptop,Accessories,3,29135,UPI,Delivered,4,7,Sep,1
11208,95,43,Male,Bangalore,Tablet,Electronics,2,28433,Card,Delivered,3,5,Dec,4
11209,627,33,Female,Delhi,Mobile,Electronics,4,35081,UPI,Returned,5,17,Oct,1
11210,755,52,Male,Pune,Mobile,Electronics,2,38781,UPI,Delivered,5,21,Nov,1
11211,292,37,Female,Pune,Laptop,Accessories,4,21687,UPI,Cancelled,,28,Aug,5
11212,794,20,Male,Bangalore,Mobile,Electronics,2,23453,UPI,Cancelled,3,10,Feb,7
11213,283,18,Female,Mumbai,Mobile,Electronics,2,34318,COD,Returned,1,23,Apr,3
11214,69,18,Male,Pune,Watch,Electronics,1,25202,COD,Delivered,1,5,Nov,7
11215,660,34,Male,Lucknow,Headphones,Electronics,3,6778,Card,Cancelled,2,8,May,5
11216,11,19,Female,Pune,Laptop,Accessories,2,45066,COD,Cancelled,1,21,Oct,8
11217,254,46,Female,Lucknow,Laptop,Electronics,4,60222,COD,Cancelled,1,13,Jun,7
11218,550,37,Male,Bangalore,Laptop,Electronics,3,18536,COD,Delivered,5,18,Jul,1
11219,134,23,Male,Mumbai,Watch,Accessories,1,25083,COD,Returned,5,24,Nov,1
11220,712,25,Female,Lucknow,Watch,Accessories,3,9976,COD,Returned,,25,Apr,7
11221,23,46,Female,Lucknow,Tablet,Accessories,2,39127,UPI,Cancelled,3,20,Apr,6
11222,346,50,Male,Pune,Watch,Accessories,4,45941,Card,Returned,3,5,May,9
11223,302,20,Male,Lucknow,Laptop,Accessories,4,25254,COD,Cancelled,5,19,Sep,8
11224,363,52,Female,Bangalore,Tablet,Accessories,3,65251,COD,Cancelled,3,18,Sep,6
11225,396,22,Female,Bangalore,Headphones,Electronics,4,20479,Card,Delivered,5,9,Jan,6
11226,218,44,Female,Bangalore,Mobile,Electronics,2,61661,COD,Cancelled,1,13,May,9
11227,141,29,Female,Pune,Mobile,Accessories,4,36522,COD,Cancelled,3,4,May,4
11228,616,37,Female,Mumbai,Tablet,Electronics,4,63757,Card,Delivered,1,11,Jul,9
11229,210,37,Male,Pune,Headphones,Accessories,4,4953,UPI,Delivered,2,18,Aug,8
11230,623,26,Male,Bangalore,Mobile,Electronics,2,52075,UPI,Returned,,28,Mar,3
11231,616,56,Female,Pune,Tablet,Accessories,1,57760,Card,Delivered,,1,Jan,4
11232,683,21,Male,Bangalore,Watch,Accessories,4,41205,UPI,Cancelled,3,14,Feb,7
11233,460,36,Male,Delhi,Laptop,Electronics,1,56333,UPI,Delivered,5,5,Jun,3
11234,356,55,Female,Delhi,Headphones,Accessories,3,54529,UPI,Delivered,,29,Nov,3
11235,324,44,Male,Lucknow,Mobile,Electronics,3,4677,UPI,Returned,5,7,Jun,8
11236,133,30,Male,Mumbai,Laptop,Accessories,2,69465,COD,Delivered,,13,Nov,5
11237,127,30,Male,Delhi,Tablet,Accessories,2,33452,Card,Cancelled,2,2,May,5
11238,106,39,Female,Bangalore,Mobile,Electronics,2,51584,UPI,Cancelled,5,5,Nov,8
11239,604,45,Female,Pune,Laptop,Accessories,2,22296,UPI,Cancelled,1,10,May,6
11240,799,39,Male,Pune,Watch,Electronics,1,50848,Card,Delivered,5,29,Sep,5
11241,378,36,Male,Lucknow,Headphones,Electronics,2,53833,COD,Delivered,2,8,Nov,1
11242,51,25,Male,Pune,Tablet,Electronics,1,18222,UPI,Cancelled,4,29,Jul,5
11243,29,25,Male,Delhi,Mobile,Electronics,4,25758,UPI,Delivered,4,16,Jun,8
11244,462,59,Male,Pune,Watch,Electronics,4,12206,COD,Returned,1,18,Nov,9
11245,296,43,Male,Delhi,Headphones,Accessories,3,29443,Card,Returned,4,28,Jul,6
11246,297,43,Female,Delhi,Headphones,Accessories,3,64824,UPI,Returned,5,1,Mar,3
11247,726,40,Male,Mumbai,Watch,Electronics,1,22815,UPI,Returned,2,27,Jul,8
11248,779,30,Male,Lucknow,Mobile,Accessories,2,10852,Card,Cancelled,,7,Mar,5
11249,407,45,Female,Bangalore,Headphones,Electronics,3,34997,COD,Delivered,1,24,Aug,2
11250,769,26,Male,Delhi,Tablet,Accessories,1,45474,Card,Returned,4,9,Oct,1
11251,613,37,Male,,Laptop,Electronics,3,27728,UPI,Cancelled,5,21,Oct,8
11252,405,36,Male,Bangalore,Tablet,Accessories,2,9382,COD,Returned,,2,Sep,2
11253,346,56,Male,Pune,Headphones,Electronics,1,16768,COD,Delivered,,9,Mar,3
11254,622,29,Female,,Laptop,Accessories,3,24963,COD,Returned,5,23,Jul,9
11255,420,32,Male,Lucknow,Watch,Electronics,2,49814,Card,Returned,3,25,Aug,1
11256,182,48,Female,Lucknow,Laptop,Electronics,1,10327,Card,Returned,3,22,Mar,8
11257,1,31,Male,Pune,Laptop,Accessories,1,33562,Card,Returned,2,29,Jun,2
11258,567,28,Male,Pune,Laptop,Electronics,1,7740,UPI,Delivered,1,1,Jul,8
11259,371,43,Female,Lucknow,Headphones,Electronics,4,2085,Card,Cancelled,4,26,Apr,2
11260,661,59,Male,Mumbai,Mobile,Accessories,1,53032,COD,Returned,4,6,Jun,7
11261,431,44,Female,Delhi,Headphones,Accessories,3,11041,UPI,Cancelled,5,0,Jul,3
11262,309,28,Female,Pune,Mobile,Electronics,1,5927,UPI,Delivered,4,23,Dec,4
11263,137,55,Female,Mumbai,Watch,Electronics,1,9533,UPI,Delivered,2,11,Jul,1
11264,202,51,Male,Pune,Watch,Electronics,1,31570,COD,Returned,3,4,Nov,1
11265,436,36,Male,Lucknow,Watch,Electronics,1,49604,Card,Cancelled,5,8,Jan,8
11266,313,23,Male,Mumbai,Watch,Accessories,1,12699,COD,Returned,1,11,Feb,8
11267,117,55,Male,Bangalore,Watch,Electronics,4,13276,Card,Delivered,5,10,Nov,2
11268,666,59,Female,Delhi,Tablet,Electronics,2,23227,UPI,Returned,4,11,Nov,4
11269,575,45,Male,Delhi,Headphones,Accessories,4,3431,UPI,Returned,2,2,Jan,2
11270,244,18,Male,Pune,Mobile,Accessories,3,56693,COD,Cancelled,1,11,Sep,8
11271,537,52,Female,Delhi,Watch,Electronics,2,6199,Card,Delivered,5,22,Dec,7
11272,602,57,Female,Bangalore,Tablet,Accessories,3,58289,UPI,Returned,4,23,Jul,7
11273,75,25,Male,Mumbai,Tablet,Accessories,1,27821,COD,Returned,5,0,Nov,3
11274,386,24,Female,Mumbai,Tablet,Accessories,3,61532,COD,Returned,1,29,Jul,5
11275,210,28,Female,Lucknow,Headphones,Electronics,4,8136,Card,Cancelled,4,5,Mar,1
11276,475,56,Female,Mumbai,Watch,Electronics,4,67896,Card,Delivered,3,29,May,4
11277,418,21,Female,Pune,Tablet,Electronics,1,15489,Card,Returned,,10,Feb,4
11278,347,42,Female,Bangalore,Tablet,Accessories,1,51586,UPI,Returned,1,1,May,1
11279,529,29,Male,Lucknow,Watch,Electronics,2,36562,COD,Returned,3,7,Aug,7
11280,640,43,Male,Pune,Headphones,Electronics,4,62625,Card,Delivered,3,21,Oct,5
11281,763,55,Male,Pune,Tablet,Electronics,4,30898,COD,Cancelled,4,10,Mar,1
11282,179,29,Male,Pune,Mobile,Accessories,2,3334,UPI,Cancelled,5,26,Apr,5
11283,182,54,Male,Delhi,Laptop,Electronics,4,48703,UPI,Returned,5,11,Aug,8
11284,664,41,Male,Pune,Laptop,Electronics,2,46176,Card,Returned,2,18,Feb,8
11285,25,33,Male,Delhi,Laptop,Electronics,4,26730,UPI,Cancelled,1,19,Jan,2
11286,180,30,Female,Mumbai,Headphones,Electronics,3,68964,COD,Cancelled,1,22,Mar,1
11287,710,42,Male,Delhi,Tablet,Accessories,3,22634,COD,Cancelled,4,8,Feb,2
11288,501,21,Male,,Laptop,Electronics,2,8690,UPI,Returned,4,10,Oct,6
11289,161,28,Male,Bangalore,Laptop,Electronics,2,4850,UPI,Returned,2,25,Feb,5
11290,177,49,Female,Bangalore,Watch,Accessories,1,34555,UPI,Cancelled,2,17,Apr,4
11291,285,24,Male,Mumbai,Tablet,Accessories,4,44186,COD,Cancelled,3,8,Jun,8
11292,63,28,Male,Pune,Tablet,Accessories,3,29200,UPI,Delivered,,14,Oct,5
11293,662,45,Female,Delhi,Watch,Accessories,1,29920,Card,Returned,2,21,Oct,4
11294,666,58,Male,Bangalore,Tablet,Accessories,4,25677,Card,Delivered,5,17,May,8
11295,156,40,Male,Lucknow,Mobile,Electronics,3,40151,COD,Cancelled,3,7,Apr,1
11296,469,40,Female,Pune,Headphones,Accessories,4,54839,UPI,Returned,,3,Aug,9
11297,49,45,Male,Pune,Watch,Accessories,2,49782,UPI,Returned,2,26,Nov,2
11298,84,43,Female,Lucknow,Laptop,Accessories,3,41570,UPI,Delivered,,12,May,8
11299,361,42,Male,Bangalore,Tablet,Electronics,3,61203,Card,Delivered,5,14,Feb,9
11300,689,46,Male,Lucknow,Mobile,Electronics,1,25906,Card,Delivered,5,7,Apr,8
11301,148,36,Male,,Mobile,Electronics,4,58509,Card,Delivered,3,15,Jul,9
11302,630,50,Female,Delhi,Headphones,Accessories,2,1566,Card,Returned,3,10,Apr,4
11303,342,53,Female,Delhi,Mobile,Electronics,2,53440,Card,Cancelled,5,22,Jun,2
11304,476,31,Female,Bangalore,Tablet,Accessories,4,50969,COD,Cancelled,4,22,Feb,3
11305,63,31,Male,Lucknow,Tablet,Accessories,4,23850,COD,Cancelled,3,26,Sep,8
11306,701,52,Male,Pune,Mobile,Electronics,2,4614,UPI,Delivered,1,12,Apr,5
11307,360,47,Female,Pune,Tablet,Electronics,4,49699,UPI,Cancelled,4,29,Jan,4
11308,561,45,Female,Pune,Tablet,Electronics,1,65633,Card,Delivered,1,6,Mar,3
11309,327,34,Male,Mumbai,Laptop,Accessories,4,21745,UPI,Delivered,,17,Jul,3
11310,769,20,Male,Mumbai,Watch,Electronics,1,43766,COD,Cancelled,,7,Oct,7
11311,736,33,Male,Pune,Tablet,Electronics,1,13095,COD,Cancelled,,1,Sep,8
11312,141,47,Male,Bangalore,Tablet,Electronics,4,39718,UPI,Cancelled,2,2,Jun,5
11313,215,46,Female,Mumbai,Headphones,Electronics,3,25643,Card,Returned,3,9,Apr,8
11314,435,32,Male,Mumbai,Watch,Electronics,3,46678,COD,Delivered,3,6,Feb,9
11315,723,42,Male,Delhi,Watch,Accessories,1,8287,UPI,Returned,5,22,Sep,4
11316,318,55,Male,Delhi,Watch,Accessories,4,65017,Card,Cancelled,3,27,Dec,2
11317,32,59,Male,Bangalore,Mobile,Electronics,1,45786,UPI,Returned,,6,Aug,5
11318,670,55,Male,Mumbai,Laptop,Accessories,4,581,Card,Returned,1,3,Jul,2
11319,285,40,Male,Mumbai,Laptop,Accessories,4,3505,Card,Cancelled,4,20,Feb,2
11320,305,42,Male,Lucknow,Headphones,Accessories,2,834,COD,Cancelled,2,22,Feb,6
11321,429,59,Female,Bangalore,Watch,Electronics,3,58717,COD,Delivered,4,7,Aug,1
11322,477,24,Female,Bangalore,Watch,Accessories,3,25669,UPI,Delivered,1,18,Sep,2
11323,286,39,Female,Lucknow,Tablet,Electronics,2,23952,UPI,Returned,2,21,Sep,5
11324,144,34,Male,Lucknow,Mobile,Accessories,2,26754,Card,Cancelled,5,11,Aug,5
11325,424,35,Female,Delhi,Mobile,Electronics,2,69933,COD,Delivered,3,24,Jan,3
11326,19,58,Male,Bangalore,Headphones,Accessories,1,57610,Card,Delivered,3,9,May,5
11327,18,27,Male,Bangalore,Laptop,Accessories,1,57753,Card,Returned,5,13,Jul,9
11328,769,27,Male,Lucknow,Watch,Electronics,1,20470,Card,Returned,1,26,Oct,2
11329,590,24,Male,Pune,Headphones,Electronics,1,4294,Card,Returned,5,11,Jun,6
11330,371,55,Female,Pune,Mobile,Accessories,1,29684,Card,Cancelled,,20,Nov,8
11331,175,44,Male,Delhi,Mobile,Electronics,3,38865,Card,Delivered,1,19,Dec,3
11332,194,50,Male,Pune,Mobile,Electronics,3,31717,UPI,Delivered,2,24,Jan,2
11333,502,18,Female,Pune,Watch,Electronics,4,5551,COD,Delivered,4,3,Oct,1
11334,113,51,Female,Pune,Watch,Electronics,3,13375,COD,Returned,4,18,Jun,1
11335,114,21,Female,Mumbai,Watch,Accessories,2,20492,Card,Cancelled,5,28,Apr,4
11336,222,34,Male,Delhi,Tablet,Electronics,3,52162,Card,Returned,3,6,Mar,6
11337,678,21,Female,Lucknow,Laptop,Accessories,2,58975,Card,Returned,5,20,Apr,7
11338,644,43,Male,Pune,Mobile,Accessories,3,31574,COD,Cancelled,3,0,Aug,8
11339,264,21,Male,Mumbai,Mobile,Electronics,1,68552,COD,Cancelled,5,7,Nov,8
11340,55,18,Female,Pune,Tablet,Electronics,3,23122,Card,Returned,5,10,Jun,1
11341,643,24,Female,Mumbai,Mobile,Electronics,4,67515,COD,Cancelled,4,0,Sep,8
11342,800,47,Female,Delhi,Mobile,Electronics,1,41482,Card,Returned,,24,May,1
11343,778,26,Male,Pune,Watch,Accessories,1,59569,Card,Delivered,3,0,Nov,3
